Start sensor init
-0.013847, 0.016165, -0.042212,
-0.012810, 0.020679, -0.041724,
-0.008662, 0.032818, -0.036844,
-0.007686, 0.035441, -0.032513,
-0.009028, 0.032818, -0.027206,
-0.007930, 0.039467, -0.008601,
-0.034648, 0.040260, 0.022082,
-0.038674, 0.056059, 0.026596,
-0.037332, 0.044774, 0.037332,
-0.019947, 0.046299, 0.034892,
-0.024278, 0.024461, 0.039894,
-0.032635, 0.041724, 0.063806,
-0.025254, 0.031598, 0.064416,
-0.015616, 0.023790, 0.052277,
-0.020862, 0.010736, 0.075091,
-0.019581, 0.008174, 0.076799,
-0.021106, 0.007320, 0.107238,
-0.043066, 0.049471, 0.121878,
-0.041480, 0.072712, 0.121878,
-0.031476, 0.020191, 0.121878,
0.091378, -0.088084, 0.002867,
0.096380, -0.120597, -0.121817,
-0.008296, 0.102053, 0.040016,
-0.121878, 0.121634, 0.121878,
0.094550, 0.033794, -0.022814,
0.085278, -0.121878, -0.120414,
-0.121878, 0.121817, 0.121878,
-0.113277, 0.054900, 0.121878,
0.116266, -0.012383, -0.104249,
0.088145, -0.112423, -0.109495,
-0.103883, 0.121573, 0.121817,
-0.075396, 0.111935, 0.078995,
0.121817, -0.121878, -0.121817,
0.112118, -0.021106, 0.040748,
-0.029341, 0.055449, 0.121878,
-0.064782, 0.100528, 0.121878,
-0.091561, 0.034587, 0.121878,
-0.111691, 0.050813, 0.121878,
-0.072834, 0.011773, 0.121878,
0.087596, -0.057889, 0.113399,
0.121817, -0.029768, -0.041663,
0.121817, -0.014213, -0.121817,
0.121817, -0.030134, -0.121817,
0.121817, -0.017690, 0.060512,
0.029097, 0.027023, 0.121878,
-0.121512, 0.113582, 0.121878,
-0.121878, 0.098393, 0.121878,
0.079361, -0.023851, 0.121878,
0.121817, -0.049227, 0.086681,
0.121817, 0.027084, 0.008967,
0.121817, 0.038613, -0.121817,
0.121817, -0.066185, -0.113216,
0.121817, -0.024949, 0.121878,
0.109190, -0.004819, 0.121878,
-0.121878, 0.121817, 0.121878,
-0.109129, 0.104737, 0.121878,
0.100528, -0.013420, 0.121878,
0.121817, 0.000671, 0.055388,
0.121817, -0.010614, -0.117974,
0.072163, -0.027877, -0.121817,
0.041358, -0.020618, -0.071736,
-0.056852, 0.024400, 0.099186,
-0.121878, 0.076433, 0.121878,
-0.112728, 0.058255, 0.121878,
-0.028853, 0.018727, 0.058255,
0.006832, 0.014762, -0.020374,
-0.000122, -0.025986, -0.020069,
-0.005124, -0.011468, -0.005124,
0.094550, -0.121634, -0.121695,
0.121817, -0.111508, -0.062769,
0.097905, 0.005246, 0.119499,
0.047824, 0.121817, 0.121878,
-0.121634, 0.121817, 0.121878,
0.023058, 0.121817, 0.121878,
0.121817, -0.085949, 0.116754,
0.121817, -0.121878, -0.121817,
0.121817, -0.069418, 0.086437,
-0.029768, 0.121817, 0.121878,
-0.092842, 0.121817, 0.121878,
0.121817, -0.110166, 0.092964,
0.121817, -0.121878, 0.066185,
-0.121878, 0.121817, 0.121878,
-0.012139, 0.095709, 0.121878,
0.121817, -0.121878, -0.121817,
0.121817, 0.041175, 0.009455,
-0.121878, 0.121817, 0.121878,
0.069906, -0.040260, 0.106872,
0.121817, -0.026962, 0.035868,
-0.121878, 0.121817, 0.121878,
-0.000610, 0.022692, 0.121878,
0.121817, -0.121878, -0.121817,
0.075030, 0.113399, 0.121207,
-0.121878, 0.121817, 0.121878,
-0.092903, 0.064782, 0.121878,
0.006283, -0.045750, 0.108519,
-0.022875, -0.029829, 0.119438,
0.046970, -0.018239, 0.117364,
0.121817, -0.114314, -0.073932,
0.121817, -0.121878, -0.121817,
0.100162, 0.121817, 0.121878,
-0.121878, 0.121817, 0.121878,
0.082350, 0.007381, 0.120719,
0.121817, -0.121878, -0.121817,
0.107482, 0.104371, 0.121878,
-0.121878, 0.121817, 0.121878,
0.093757, -0.037637, 0.090036,
0.121817, -0.053070, -0.019398,
-0.112606, 0.121817, 0.121878,
-0.117181, 0.121756, 0.121878,
0.109373, -0.119194, 0.001098,
0.030378, -0.085522, -0.032818,
-0.121878, 0.121817, 0.121878,
0.088755, -0.060085, 0.019093,
0.121817, -0.121878, -0.121817,
0.056181, 0.102602, 0.121878,
-0.121878, 0.121817, 0.121878,
0.112362, 0.048312, 0.105347,
0.121817, -0.121878, -0.121817,
-0.088816, 0.121817, 0.121878,
-0.121878, 0.121817, 0.121878,
0.104432, -0.085095, -0.048800,
0.089243, -0.120780, -0.112484,
-0.044042, 0.100650, 0.121146,
-0.058804, 0.121817, 0.121878,
-0.051240, 0.089426, 0.114558,
-0.033062, 0.028609, 0.079178,
-0.025559, 0.006527, 0.045384,
-0.041846, -0.000976, 0.059414,
-0.031232, -0.011651, 0.032757,
-0.032391, -0.010431, 0.026779,
-0.037881, -0.016287, 0.025132,
-0.035014, -0.018422, 0.025193,
-0.039528, -0.009882, 0.037271,
-0.023485, -0.004575, 0.020130,
-0.020313, 0.007198, 0.024156,
-0.021289, 0.016287, 0.027450,
-0.019032, 0.025315, 0.030988,
-0.023790, 0.037027, 0.040016,
-0.024949, 0.037881, 0.040626,
-0.017995, 0.039894, 0.035502,
-0.022326, 0.038369, 0.048251,
-0.024766, 0.048068, 0.054778,
-0.019093, 0.040992, 0.053436,
-0.023607, 0.035319, 0.064721,
-0.020618, 0.029219, 0.058804,
-0.028426, 0.031964, 0.071675,
-0.030256, 0.027450, 0.072041,
-0.031903, 0.023546, 0.075091,
-0.030500, 0.020008, 0.074603,
-0.037637, 0.021533, 0.081130,
-0.036051, 0.016287, 0.078141,
-0.044591, 0.001403, 0.078690,
-0.039650, -0.002074, 0.068991,
-0.039406, -0.011407, 0.064172,
-0.031964, -0.021960, 0.048617,
-0.032391, -0.029646, 0.045384,
-0.025193, -0.020252, 0.031659,
-0.015799, -0.014335, 0.015006,
-0.017629, 0.001952, -0.002379,
-0.027572, 0.007869, -0.003355,
-0.033428, 0.010675, -0.008296,
-0.044835, 0.014762, -0.002135,
-0.049654, 0.012566, -0.001830,
-0.057462, 0.008540, -0.000793,
-0.052643, -0.000732, -0.006344,
-0.048495, -0.001647, -0.017202,
-0.057889, -0.014579, -0.014091,
-0.051972, -0.016592, -0.021533,
-0.052948, -0.023424, -0.021899,
-0.054595, -0.025071, -0.024766,
-0.056547, -0.025437, -0.021106,
-0.052033, -0.028853, -0.024217,
-0.075030, -0.029585, -0.018056,
-0.070089, -0.036417, -0.020435,
-0.063257, -0.044347, -0.025315,
-0.051423, -0.063806, -0.018666,
-0.029707, -0.078507, -0.017507,
-0.038918, -0.097112, -0.010797,
-0.023180, -0.100101, -0.015250,
-0.028853, -0.081435, -0.005978,
-0.024400, -0.067100, -0.004819,
-0.030317, -0.063135, -0.004636,
-0.027938, -0.043554, -0.003233,
-0.035319, -0.038552, -0.003416,
-0.029097, -0.027572, -0.009516,
-0.031537, -0.014030, -0.012017,
-0.029951, -0.003050, -0.015311,
-0.023729, 0.007869, -0.021167,
-0.020008, 0.009089, -0.021045,
-0.015616, 0.010797, -0.027511,
-0.019398, 0.019154, -0.022875,
-0.018422, 0.037393, -0.022082,
-0.024217, 0.046787, -0.016165,
-0.030500, 0.050264, -0.001464,
-0.028975, 0.046726, 0.000915,
-0.023180, 0.049044, 0.004941,
-0.024766, 0.067039, 0.040809,
-0.010553, 0.052704, 0.046299,
-0.006771, 0.071736, 0.063501,
0.008723, 0.060451, 0.053436,
0.032025, 0.023668, 0.043371,
0.028853, 0.024644, 0.066917,
0.006588, 0.034465, 0.100101,
0.022875, 0.029768, 0.091256,
0.041724, 0.004636, 0.094062,
0.044652, 0.002440, 0.112423,
0.030195, -0.019398, 0.107848,
0.009699, -0.015616, 0.095831,
0.007991, -0.013359, 0.073200,
-0.025254, -0.029890, 0.036600,
-0.014640, -0.023790, 0.048434,
-0.016287, -0.027999, 0.021167,
0.000061, -0.037149, 0.006283,
-0.013908, -0.068381, 0.017507,
0.027450, -0.092781, -0.025132,
0.021533, -0.110471, -0.064172,
0.001037, -0.064172, -0.034038,
0.010736, -0.054534, -0.049532,
0.024461, -0.017080, -0.054473,
0.020557, 0.009882, -0.045018,
0.015738, 0.006649, -0.034160,
0.018422, 0.030805, 0.002867,
0.014884, 0.047885, 0.020740,
0.001464, 0.070333, 0.038186,
-0.008784, 0.077287, 0.043249,
0.007259, 0.049288, 0.025803,
0.006466, 0.053924, 0.043554,
0.003355, 0.070455, 0.055876,
0.018727, 0.044896, 0.049410,
0.012810, 0.054961, 0.061915,
0.006222, 0.035563, 0.070821,
0.020679, 0.031232, 0.059780,
0.008601, 0.044469, 0.067649,
0.017690, 0.035075, 0.067161,
0.020557, 0.027267, 0.060085,
0.014457, 0.020008, 0.061732,
0.015311, 0.020618, 0.062037,
0.012871, 0.019398, 0.061122,
0.017324, 0.016958, 0.060146,
0.014030, 0.015921, 0.062281,
0.016531, 0.016592, 0.058865,
0.016897, 0.012383, 0.058987,
0.015372, 0.014213, 0.060024,
0.014091, 0.013603, 0.061305,
0.012688, 0.009394, 0.062159,
0.015616, 0.007625, 0.059536,
0.014335, 0.010248, 0.058865,
0.013603, 0.009028, 0.058316,
0.016531, 0.013969, 0.060329,
0.017446, 0.008540, 0.058804,
0.013603, 0.007869, 0.063501,
0.012749, 0.001220, 0.060878,
0.005612, 0.000000, 0.060451,
-0.008418, 0.014213, 0.049288,
-0.001159, 0.015860, 0.055571,
0.000366, 0.019032, 0.058987,
0.000671, 0.022631, 0.057035,
0.000244, 0.024278, 0.058133,
0.000549, 0.024278, 0.057645,
0.000732, 0.022448, 0.058377,
0.000732, 0.021594, 0.058865,
0.000732, 0.021411, 0.058865,
0.000732, 0.020862, 0.059048,
0.000671, 0.020496, 0.059231,
0.000793, 0.019398, 0.059658,
0.000732, 0.019093, 0.059902,
0.000732, 0.019703, 0.059597,
0.000732, 0.020435, 0.059292,
0.000671, 0.020740, 0.059109,
0.000732, 0.020496, 0.059170,
0.000793, 0.020496, 0.059231,
0.000732, 0.020252, 0.059353,
0.000732, 0.020069, 0.059414,
0.000732, 0.020069, 0.059414,
0.000732, 0.020191, 0.059353,
0.000732, 0.020313, 0.059353,
0.000732, 0.020313, 0.059292,
0.000732, 0.020252, 0.059292,
0.000732, 0.020252, 0.059353,
0.000732, 0.020191, 0.059353,
0.000671, 0.020130, 0.059353,
0.000732, 0.020130, 0.059414,
0.000732, 0.020191, 0.059353,
0.000732, 0.020252, 0.059414,
0.000732, 0.020191, 0.059353,
0.000732, 0.020191, 0.059414,
0.000732, 0.020130, 0.059353,
0.000732, 0.020130, 0.059414,
0.000671, 0.020130, 0.059414,
0.000732, 0.020191, 0.059414,
0.000793, 0.020191, 0.059414,
0.000732, 0.020130, 0.059353,
0.000732, 0.020130, 0.059414,
0.000732, 0.020069, 0.059414,
0.000732, 0.020069, 0.059414,
0.000732, 0.020130, 0.059414,
0.000732, 0.020069, 0.059475,
0.000793, 0.020130, 0.059414,
0.000732, 0.020069, 0.059414,
0.000732, 0.020069, 0.059475,
0.000732, 0.020069, 0.059475,
0.000671, 0.020069, 0.059414,
0.000732, 0.020069, 0.059414,
0.000732, 0.020069, 0.059414,
0.000793, 0.020069, 0.059414,
0.000732, 0.020069, 0.059414,
0.000732, 0.020069, 0.059414,
0.000732, 0.020069, 0.059475,
0.000732, 0.020008, 0.059475,
0.000671, 0.020008, 0.059414,
0.000793, 0.020008, 0.059475,
0.000732, 0.020008, 0.059414,
0.000732, 0.020008, 0.059475,
0.000732, 0.019947, 0.059475,
0.000732, 0.020008, 0.059475,
0.000732, 0.020008, 0.059475,
0.000732, 0.019947, 0.059475,
0.000732, 0.019947, 0.059475,
0.000793, 0.020008, 0.059475,
0.000732, 0.020008, 0.059475,
0.000671, 0.019947, 0.059536,
0.000732, 0.019947, 0.059475,
0.000732, 0.019947, 0.059475,
0.000671, 0.019947, 0.059475,
